##BEG header separator=,
Start Date,Tue Mar 19 16:12:34 2013
0,590.743202,0.000078,1,1646504138047,197168,1784976254983,109757,2869,968,535786,1614
SUM,590.743202,0.000078,1,1646504138047,197168,1784976254983,109757,2869,968,535786,1614
##END R00003 callgraph profile

##BEG R00004 callgraph profile
[*00],toci
[+01],R00001,USER REGION,toci.cpp,65,110,main
[+02],R00003,USER REGION,findmumcand.cpp,166,233,mum
[+03],R00004,PARALLEL,findmumcand.cpp,168,231,
TID,execT,execC,bodyT/I,bodyT/E,exitBarT,startupT,shutdwnT,taskT,PAPI_TOT_CYC/I,PAPI_TOT_CYC/E,PAPI_TOT_INS/I,PAPI_TOT_INS/E,PAPI_L3_TCM/I,PAPI_L3_TCM/E,PAPI_L3_TCA/I,PAPI_L3_TCA/E
0,590.743124,1,590.737553,0.000088,0.000021,0.005539,0.000010,0.000000,1646503940879,60101,1784976145226,74193,1901,117,534172,625
SUM,590.743124,1,590.737553,0.000088,0.000021,0.005539,0.000010,0.000000,1646503940879,60101,1784976145226,74193,1901,117,534172,625
##END R00004 callgraph profile

##BEG R00005 callgraph profile
[*00],toci
[+01],R00001,USER REGION,toci.cpp,65,110,main
[+02],R00003,USER REGION,findmumcand.cpp,166,233,mum
[+03],R00004,PARALLEL,findmumcand.cpp,168,231,
[=04],R00005,LOOP,findmumcand.cpp,170,230,
TID,execT,execC,bodyT/I,bodyT/E,exitBarT,taskT,PAPI_TOT_CYC/I,PAPI_TOT_CYC/E,PAPI_TOT_INS/I,PAPI_TOT_INS/E,PAPI_L3_TCM/I,PAPI_L3_TCM/E,PAPI_L3_TCA/I,PAPI_L3_TCA/E
0,590.737465,1,590.737465,590.737465,0.000000,0.000000,1646503880778,1646503880778,1784976071033,1784976071033,1784,1784,533547,533547
SUM,590.737465,1,590.737465,590.737465,0.000000,0.000000,1646503880778,1646503880778,1784976071033,1784976071033,1784,1784,533547,533547
##END R00005 callgraph profile

##END callgraph region profiles

##BEG overhead analysis report
Total runtime (wallclock) [secs],3390.911273
Number of threads,1
Number of parallel regions,1
Parallel coverage [secs],590.743124
Parallel coverage [percent],17.421368

##BEG parallel regions sorted by wallclock time
,Type,Wallclock,(%),PAPI_TOT_CYC,PAPI_TOT_INS,PAPI_L3_TCM,PAPI_L3_TCA
R00004,PARALLEL,590.743124,17.421368,0,0,0,0
SUM,590.743124,,17.421368,0,0,0,0
##END parallel regions sorted by wallclock time

##BEG overheads for parallel region
,Total,Ovhds,(%),Synch,(%),Imbal,(%),Limpar,(%),Mgmt,(%)
R00004,590.743124,0.005570,0.000943,0.000000,0.000000,0.000021,0.000004,0.000000,0.000000,0.005549,0.000939
##END overheads for parallel region

##BEG overheads for whole program
,Total,Ovhds,(%),Synch,(%),Imbal,(%),Limpar,(%),Mgmt,(%)
R00004,590.743124,0.005570,0.000164,0.000000,0.000000,0.000021,0.000001,0.000000,0.000000,0.005549,0.000164
SUM,590.743124,0.005570,0.000164,0.000000,0.000000,0.000021,0.000001,0.000000,0.000000,0.005549,0.000164
##END overheads for whole program

##END overhead analysis report

